customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type,income_score,age_bucket,age_income_interaction,premium_to_income_ratio,age_premium_interaction,wealth_segment
187,32,High,Mass,Dance movement psychotherapist,Machakos,Medium,65774,Groceries,Branch,13677,Life,3,YoungAdult,96,3419.25,437664,YoungHighIncome
188,32,High,Affluent,"Lecturer, higher education",Machakos,Medium,136372,School Fees,Branch,5152,Education,3,YoungAdult,96,1288.0,164864,YoungHighIncome
189,43,High,SME,"Engineer, maintenance (IT)",Machakos,High,54845,Groceries,USSD,6572,Life,3,MiddleAge,129,1643.0,282596,MatureHighIncome
190,59,Low,Affluent,Private music teacher,Kisumu,Low,167619,Electronics,Internet Banking,4936,Gadget,1,Senior,59,2468.0,291224,MatureLowIncome
191,77,Low,SME,Further education lecturer,Nakuru,Medium,197879,Bills,Internet Banking,2955,Medical,1,Elderly,77,1477.5,227535,MatureLowIncome
192,30,Low,Affluent,Lawyer,Mombasa,Low,236746,Bills,App,2926,Education,1,YoungAdult,30,1463.0,87780,YoungLowIncome
193,68,High,Mass,Medical physicist,Kisumu,High,200682,Bills,USSD,5162,Medical,3,Elderly,204,1290.5,351016,MatureHighIncome
194,49,High,Mass,Public house manager,Eldoret,High,237439,Groceries,Branch,10546,Life,3,MiddleAge,147,2636.5,516754,MatureHighIncome
195,56,Low,Affluent,"Geologist, wellsite",Kisumu,Low,88886,Electronics,App,11933,Gadget,1,Senior,56,5966.5,668248,MatureLowIncome
196,66,High,Affluent,Historic buildings inspector/conservation officer,Nakuru,Medium,176694,Bills,Branch,12350,Medical,3,Elderly,198,3087.5,815100,MatureHighIncome
197,69,High,Affluent,Health and safety inspector,Naivasha,Low,17872,Electronics,Branch,7026,Education,3,Elderly,207,1756.5,484794,MatureHighIncome
198,78,Medium,Mass,Research scientist (physical sciences),Kisumu,Medium,198741,Bills,Internet Banking,5490,Medical,2,Elderly,156,1830.0,428220,MatureLowIncome
199,49,Low,Affluent,Tour manager,Nairobi,Low,131408,Travel,Branch,13883,Travel,1,MiddleAge,49,6941.5,680267,MatureLowIncome
200,21,Low,Mass,Corporate investment banker,Nairobi,High,81342,Electronics,USSD,2053,Education,1,Youth,21,1026.5,43113,YoungLowIncome
201,47,High,Affluent,"Engineer, materials",Nakuru,Medium,54726,Groceries,Internet Banking,13944,Gadget,3,MiddleAge,141,3486.0,655368,MatureHighIncome
202,54,High,Affluent,Insurance broker,Nairobi,Medium,168432,Bills,Internet Banking,1272,Life,3,Senior,162,318.0,68688,MatureHighIncome
203,40,Medium,SME,Restaurant manager,Thika,Medium,176385,Electronics,Internet Banking,2283,Gadget,2,MiddleAge,80,761.0,91320,MatureLowIncome
204,56,Low,Mass,Analytical chemist,Nakuru,High,71650,Travel,USSD,12828,Travel,1,Senior,56,6414.0,718368,MatureLowIncome
205,62,Low,Affluent,Field seismologist,Eldoret,High,182597,Bills,Internet Banking,723,Travel,1,Senior,62,361.5,44826,MatureLowIncome
206,32,High,Mass,Newspaper journalist,Thika,Medium,193754,Electronics,USSD,13752,Gadget,3,YoungAdult,96,3438.0,440064,YoungHighIncome
207,60,Low,SME,"Engineer, structural",Mombasa,High,288726,Travel,App,13564,Travel,1,Senior,60,6782.0,813840,MatureLowIncome
208,46,High,Mass,Theme park manager,Nairobi,Low,290444,School Fees,Internet Banking,13542,Education,3,MiddleAge,138,3385.5,622932,MatureHighIncome
209,53,Medium,Mass,Site engineer,Nyeri,Low,56500,Groceries,Branch,2279,Medical,2,Senior,106,759.6666666666666,120787,MatureLowIncome
210,30,High,Mass,"Nurse, mental health",Mombasa,High,112858,Groceries,USSD,4572,Life,3,YoungAdult,90,1143.0,137160,YoungHighIncome
211,49,Medium,Mass,Retail banker,Thika,High,295827,Bills,Internet Banking,11024,Gadget,2,MiddleAge,98,3674.6666666666665,540176,MatureLowIncome
212,24,High,Mass,Special effects artist,Nyeri,Medium,180372,Bills,USSD,1742,Life,3,Youth,72,435.5,41808,YoungHighIncome
213,76,Medium,Mass,Chief Operating Officer,Meru,High,26697,Electronics,Internet Banking,4568,Gadget,2,Elderly,152,1522.6666666666667,347168,MatureLowIncome
214,68,Medium,Mass,Plant breeder/geneticist,Machakos,Medium,267123,Bills,Branch,13326,Medical,2,Elderly,136,4442.0,906168,MatureLowIncome
215,39,Low,Affluent,Retail manager,Nyeri,Low,197984,Bills,Internet Banking,9673,Medical,1,MiddleAge,39,4836.5,377247,MatureLowIncome
216,45,High,Affluent,Armed forces logistics/support/administrative officer,Nairobi,Medium,273224,Bills,Internet Banking,3779,Life,3,MiddleAge,135,944.75,170055,MatureHighIncome
217,19,Low,Mass,"Engineer, maintenance",Eldoret,High,237850,Travel,App,5496,Travel,1,Youth,19,2748.0,104424,YoungLowIncome
218,59,Low,Mass,"Scientist, audiological",Naivasha,Low,60395,Electronics,USSD,2689,Education,1,Senior,59,1344.5,158651,MatureLowIncome
219,62,High,Affluent,"Designer, exhibition/display",Machakos,Medium,245284,Groceries,USSD,4684,Medical,3,Senior,186,1171.0,290408,MatureHighIncome
220,79,Low,SME,Management consultant,Naivasha,High,227291,Bills,USSD,11111,Medical,1,Elderly,79,5555.5,877769,MatureLowIncome
221,74,Low,Affluent,"Presenter, broadcasting",Nairobi,High,283823,Groceries,USSD,11529,Medical,1,Elderly,74,5764.5,853146,MatureLowIncome
222,70,Low,SME,Podiatrist,Nakuru,High,58947,School Fees,USSD,4650,Education,1,Elderly,70,2325.0,325500,MatureLowIncome
223,23,High,Mass,Immunologist,Nakuru,Low,154323,Groceries,Branch,1304,Travel,3,Youth,69,326.0,29992,YoungHighIncome
224,45,Low,Mass,Chief Technology Officer,Meru,High,172725,Groceries,USSD,11616,Motor,1,MiddleAge,45,5808.0,522720,MatureLowIncome
225,45,Low,Affluent,Haematologist,Thika,Low,56119,School Fees,Branch,14160,Education,1,MiddleAge,45,7080.0,637200,MatureLowIncome
226,61,Low,Affluent,Naval architect,Thika,High,121459,Travel,App,14684,Travel,1,Senior,61,7342.0,895724,MatureLowIncome
227,61,High,Affluent,"Scientist, research (medical)",Eldoret,High,173221,School Fees,Branch,1749,Education,3,Senior,183,437.25,106689,MatureHighIncome
228,37,Medium,Mass,Commercial art gallery manager,Eldoret,Low,66616,Bills,App,512,Education,2,MiddleAge,74,170.66666666666666,18944,MatureLowIncome
229,47,Medium,Affluent,Amenity horticulturist,Meru,Low,145701,School Fees,Internet Banking,13655,Education,2,MiddleAge,94,4551.666666666667,641785,MatureLowIncome
230,79,Medium,Affluent,Interior and spatial designer,Mombasa,Low,254624,Bills,Branch,2215,Motor,2,Elderly,158,738.3333333333334,174985,MatureLowIncome
231,28,Medium,SME,Public house manager,Nyeri,Medium,212817,Electronics,App,4435,Life,2,YoungAdult,56,1478.3333333333333,124180,MatureLowIncome
232,75,Low,Mass,Regulatory affairs officer,Eldoret,High,23135,Bills,USSD,4799,Medical,1,Elderly,75,2399.5,359925,MatureLowIncome
233,72,High,Mass,Diplomatic Services operational officer,Nairobi,Low,38701,Groceries,USSD,12273,Medical,3,Elderly,216,3068.25,883656,MatureHighIncome
234,45,Low,Mass,"Designer, television/film set",Eldoret,Medium,26235,School Fees,Internet Banking,11394,Medical,1,MiddleAge,45,5697.0,512730,MatureLowIncome
235,42,High,Affluent,Clinical research associate,Nakuru,Medium,2450,Travel,App,7187,Travel,3,MiddleAge,126,1796.75,301854,MatureHighIncome
236,56,Low,Mass,Naval architect,Nakuru,Low,87453,Electronics,App,3353,Gadget,1,Senior,56,1676.5,187768,MatureLowIncome
237,79,Medium,Affluent,Scientific laboratory technician,Nakuru,High,37006,Electronics,USSD,8889,Gadget,2,Elderly,158,2963.0,702231,MatureLowIncome
238,50,Medium,SME,Pathologist,Kisumu,Low,294234,Electronics,Branch,5992,Life,2,Senior,100,1997.3333333333333,299600,MatureLowIncome
239,18,High,Mass,"Scientist, marine",Thika,Low,220753,Electronics,USSD,9920,Gadget,3,Youth,54,2480.0,178560,YoungHighIncome
240,74,Low,SME,"Education officer, community",Kisumu,High,21024,Groceries,USSD,4072,Medical,1,Elderly,74,2036.0,301328,MatureLowIncome
241,44,Medium,SME,Field seismologist,Thika,Medium,247616,School Fees,Branch,14901,Travel,2,MiddleAge,88,4967.0,655644,MatureLowIncome
242,79,High,Mass,"Psychologist, counselling",Thika,Medium,112746,Travel,Branch,13938,Travel,3,Elderly,237,3484.5,1101102,MatureHighIncome
243,74,Low,Mass,Building control surveyor,Nyeri,High,133684,Travel,Internet Banking,9992,Travel,1,Elderly,74,4996.0,739408,MatureLowIncome
244,69,High,Affluent,Bonds trader,Mombasa,High,221706,Travel,Internet Banking,12735,Travel,3,Elderly,207,3183.75,878715,MatureHighIncome
245,30,Low,SME,Music therapist,Meru,High,81008,School Fees,Internet Banking,6973,Education,1,YoungAdult,30,3486.5,209190,YoungLowIncome
246,58,Low,SME,"Engineer, broadcasting (operations)",Nyeri,Medium,186110,School Fees,Branch,12139,Education,1,Senior,58,6069.5,704062,MatureLowIncome
247,20,Low,Affluent,"Therapist, nutritional",Machakos,High,130874,Travel,USSD,9328,Life,1,Youth,20,4664.0,186560,YoungLowIncome
248,56,High,Mass,Make,Naivasha,Low,27741,Bills,Branch,7206,Medical,3,Senior,168,1801.5,403536,MatureHighIncome
249,23,High,SME,Meteorologist,Meru,Low,275564,Bills,Branch,8999,Life,3,Youth,69,2249.75,206977,YoungHighIncome
250,25,Low,Affluent,"Conservator, furniture",Machakos,High,119591,Bills,Branch,10343,Motor,1,YoungAdult,25,5171.5,258575,YoungLowIncome
251,44,Medium,SME,Environmental manager,Meru,Low,161334,Electronics,App,12140,Gadget,2,MiddleAge,88,4046.6666666666665,534160,MatureLowIncome
252,26,Low,SME,"Therapist, drama",Machakos,High,30351,Travel,USSD,9152,Travel,1,YoungAdult,26,4576.0,237952,YoungLowIncome
253,79,High,Affluent,Research scientist (medical),Kisumu,Medium,235484,Electronics,Branch,5761,Gadget,3,Elderly,237,1440.25,455119,MatureHighIncome
254,54,Low,SME,Advice worker,Nyeri,Medium,179941,Travel,Internet Banking,6719,Travel,1,Senior,54,3359.5,362826,MatureLowIncome
255,50,High,Affluent,"Engineer, communications",Nairobi,Low,60457,Groceries,Internet Banking,2861,Life,3,Senior,150,715.25,143050,MatureHighIncome
256,68,Low,Affluent,"Pharmacist, community",Thika,Medium,27692,Groceries,USSD,13400,Medical,1,Elderly,68,6700.0,911200,MatureLowIncome
257,59,Low,SME,Rural practice surveyor,Kisumu,High,98703,Bills,Internet Banking,10102,Medical,1,Senior,59,5051.0,596018,MatureLowIncome
258,61,Medium,SME,Armed forces operational officer,Kisumu,Low,100722,Groceries,Internet Banking,6025,Travel,2,Senior,122,2008.3333333333333,367525,MatureLowIncome
259,41,Medium,Mass,Retail merchandiser,Thika,High,9480,Electronics,App,7319,Gadget,2,MiddleAge,82,2439.6666666666665,300079,MatureLowIncome
260,32,High,Mass,Animator,Nyeri,High,62328,Bills,Branch,3385,Life,3,YoungAdult,96,846.25,108320,YoungHighIncome
261,76,Low,SME,Corporate treasurer,Meru,High,244782,Groceries,Internet Banking,8825,Medical,1,Elderly,76,4412.5,670700,MatureLowIncome
262,71,High,Mass,Television camera operator,Eldoret,Medium,231495,Travel,Internet Banking,7150,Travel,3,Elderly,213,1787.5,507650,MatureHighIncome
263,49,Low,Mass,Equality and diversity officer,Nairobi,High,283819,Groceries,App,10570,Motor,1,MiddleAge,49,5285.0,517930,MatureLowIncome
264,49,Low,Affluent,Brewing technologist,Nyeri,Medium,70299,Bills,Internet Banking,2039,Travel,1,MiddleAge,49,1019.5,99911,MatureLowIncome
265,41,Low,SME,Brewing technologist,Naivasha,High,26687,Groceries,Branch,9974,Motor,1,MiddleAge,41,4987.0,408934,MatureLowIncome
266,58,Medium,Mass,Control and instrumentation engineer,Meru,High,272812,Groceries,App,12112,Motor,2,Senior,116,4037.3333333333335,702496,MatureLowIncome
267,69,High,Mass,Associate Professor,Nyeri,Medium,38380,Travel,App,8990,Travel,3,Elderly,207,2247.5,620310,MatureHighIncome
268,66,Low,Mass,Environmental consultant,Mombasa,Low,144842,Travel,App,6498,Travel,1,Elderly,66,3249.0,428868,MatureLowIncome
269,79,Low,SME,Chief Marketing Officer,Meru,Low,292327,Groceries,USSD,14130,Medical,1,Elderly,79,7065.0,1116270,MatureLowIncome
270,66,High,Affluent,"Engineer, maintenance",Eldoret,Medium,203849,Electronics,Internet Banking,12282,Gadget,3,Elderly,198,3070.5,810612,MatureHighIncome
271,75,High,SME,"Development worker, community",Nairobi,Low,59972,Groceries,Internet Banking,10685,Medical,3,Elderly,225,2671.25,801375,MatureHighIncome
272,69,Low,Affluent,"Psychotherapist, child",Nakuru,Medium,190012,Electronics,Branch,7212,Medical,1,Elderly,69,3606.0,497628,MatureLowIncome
273,29,Medium,Mass,"Psychotherapist, child",Machakos,High,18879,Groceries,App,10972,Motor,2,YoungAdult,58,3657.3333333333335,318188,MatureLowIncome
274,79,Medium,SME,TEFL teacher,Kisumu,High,184726,Bills,Branch,8354,Travel,2,Elderly,158,2784.6666666666665,659966,MatureLowIncome
275,56,Low,Affluent,Analytical chemist,Eldoret,Medium,56629,Groceries,App,10258,Life,1,Senior,56,5129.0,574448,MatureLowIncome
276,19,Medium,Mass,Operational researcher,Mombasa,Low,67482,Electronics,USSD,2209,Gadget,2,Youth,38,736.3333333333334,41971,MatureLowIncome
277,20,High,Mass,"Production assistant, radio",Eldoret,Low,123719,Travel,USSD,5571,Travel,3,Youth,60,1392.75,111420,YoungHighIncome
278,66,Medium,SME,Multimedia specialist,Meru,Low,284075,Electronics,App,14962,Gadget,2,Elderly,132,4987.333333333333,987492,MatureLowIncome
279,54,High,Affluent,Chartered accountant,Kisumu,High,106929,Groceries,App,5933,Life,3,Senior,162,1483.25,320382,MatureHighIncome
280,66,High,Mass,Advertising copywriter,Naivasha,Low,65316,Travel,App,6256,Travel,3,Elderly,198,1564.0,412896,MatureHighIncome
281,73,High,Mass,Mechanical engineer,Thika,High,42093,Groceries,App,4318,Medical,3,Elderly,219,1079.5,315214,MatureHighIncome
282,34,High,Mass,Toxicologist,Mombasa,High,98392,School Fees,App,6763,Education,3,YoungAdult,102,1690.75,229942,YoungHighIncome
283,76,Medium,Affluent,"Runner, broadcasting/film/video",Naivasha,High,89898,Groceries,USSD,4845,Medical,2,Elderly,152,1615.0,368220,MatureLowIncome
284,66,High,Affluent,Writer,Nyeri,High,48330,School Fees,USSD,1292,Travel,3,Elderly,198,323.0,85272,MatureHighIncome
285,19,Low,Mass,Agricultural consultant,Nakuru,High,270962,Electronics,App,3188,Gadget,1,Youth,19,1594.0,60572,YoungLowIncome
286,19,High,Affluent,Structural engineer,Thika,Medium,139547,Electronics,USSD,14984,Gadget,3,Youth,57,3746.0,284696,YoungHighIncome
287,45,Low,Mass,Medical physicist,Naivasha,High,250836,Groceries,Internet Banking,8458,Motor,1,MiddleAge,45,4229.0,380610,MatureLowIncome
288,71,High,Mass,Cytogeneticist,Meru,High,203352,Travel,USSD,6549,Travel,3,Elderly,213,1637.25,464979,MatureHighIncome
289,40,High,Affluent,Health promotion specialist,Naivasha,High,260037,Electronics,Internet Banking,5726,Gadget,3,MiddleAge,120,1431.5,229040,MatureHighIncome
290,54,Medium,Affluent,Banker,Kisumu,Medium,194348,School Fees,Branch,5829,Education,2,Senior,108,1943.0,314766,MatureLowIncome
291,49,High,SME,Environmental manager,Meru,Low,265046,Travel,App,11588,Travel,3,MiddleAge,147,2897.0,567812,MatureHighIncome
292,50,High,SME,Advertising account planner,Thika,Medium,260141,Groceries,Branch,4769,Life,3,Senior,150,1192.25,238450,MatureHighIncome
293,18,Medium,Affluent,Secondary school teacher,Nakuru,Medium,63519,School Fees,Internet Banking,6336,Life,2,Youth,36,2112.0,114048,MatureLowIncome
294,36,Medium,Affluent,Museum/gallery curator,Nyeri,High,34957,Groceries,USSD,5344,Motor,2,MiddleAge,72,1781.3333333333333,192384,MatureLowIncome
295,79,Low,Affluent,Hydrologist,Eldoret,Low,61317,Travel,USSD,4540,Travel,1,Elderly,79,2270.0,358660,MatureLowIncome
296,19,Medium,Affluent,Telecommunications researcher,Nyeri,High,38052,Bills,App,8524,Motor,2,Youth,38,2841.3333333333335,161956,MatureLowIncome
297,70,Low,Mass,"Designer, blown glass/stained glass",Nairobi,Medium,115289,Travel,Branch,2315,Travel,1,Elderly,70,1157.5,162050,MatureLowIncome
298,61,High,Mass,Counselling psychologist,Nakuru,Low,271877,Travel,App,1478,Travel,3,Senior,183,369.5,90158,MatureHighIncome
299,43,Low,SME,Advertising account planner,Kisumu,Medium,1604,Electronics,Branch,13719,Gadget,1,MiddleAge,43,6859.5,589917,MatureLowIncome
300,49,Medium,Affluent,"Surveyor, insurance",Thika,Medium,206405,Electronics,Internet Banking,8800,Gadget,2,MiddleAge,98,2933.3333333333335,431200,MatureLowIncome
301,23,High,SME,"Programmer, applications",Meru,Medium,124127,Travel,Branch,14272,Travel,3,Youth,69,3568.0,328256,YoungHighIncome
302,49,Low,Affluent,Primary school teacher,Kisumu,Low,260913,Groceries,App,12095,Medical,1,MiddleAge,49,6047.5,592655,MatureLowIncome
303,72,Low,Affluent,"Therapist, nutritional",Eldoret,High,262134,School Fees,USSD,10543,Education,1,Elderly,72,5271.5,759096,MatureLowIncome
304,21,Low,Affluent,Museum/gallery curator,Mombasa,High,261020,School Fees,USSD,1231,Motor,1,Youth,21,615.5,25851,YoungLowIncome
305,72,High,Mass,Forest/woodland manager,Meru,Low,148551,School Fees,App,10548,Education,3,Elderly,216,2637.0,759456,MatureHighIncome
306,28,Low,SME,Catering manager,Machakos,Low,135278,Electronics,App,3604,Gadget,1,YoungAdult,28,1802.0,100912,YoungLowIncome
307,73,Low,Affluent,Dramatherapist,Nyeri,Low,129150,Groceries,App,10305,Medical,1,Elderly,73,5152.5,752265,MatureLowIncome
308,76,Medium,SME,"Designer, multimedia",Nakuru,Medium,172200,School Fees,Branch,10493,Gadget,2,Elderly,152,3497.6666666666665,797468,MatureLowIncome
309,34,Low,SME,Education administrator,Machakos,High,170957,Electronics,App,8496,Motor,1,YoungAdult,34,4248.0,288864,YoungLowIncome
310,55,High,Mass,"Teacher, secondary school",Nyeri,Medium,87026,Electronics,Branch,11927,Gadget,3,Senior,165,2981.75,655985,MatureHighIncome
311,41,Medium,Mass,Web designer,Nakuru,Low,88684,Bills,Branch,12214,Education,2,MiddleAge,82,4071.3333333333335,500774,MatureLowIncome
312,22,High,Affluent,"Designer, jewellery",Mombasa,Medium,292066,Electronics,Internet Banking,1080,Gadget,3,Youth,66,270.0,23760,YoungHighIncome
313,69,Medium,SME,Manufacturing engineer,Meru,Medium,127414,Bills,Branch,8733,Life,2,Elderly,138,2911.0,602577,MatureLowIncome
314,51,Medium,Mass,"Administrator, Civil Service",Mombasa,Low,19010,Bills,Internet Banking,2391,Medical,2,Senior,102,797.0,121941,MatureLowIncome
315,23,Low,SME,Insurance underwriter,Nairobi,Low,82633,Groceries,Internet Banking,5613,Travel,1,Youth,23,2806.5,129099,YoungLowIncome
316,39,High,SME,Materials engineer,Nairobi,Low,132479,Electronics,Internet Banking,12538,Gadget,3,MiddleAge,117,3134.5,488982,MatureHighIncome
317,28,Low,Affluent,"Presenter, broadcasting",Kisumu,High,57751,School Fees,Branch,13032,Education,1,YoungAdult,28,6516.0,364896,YoungLowIncome
318,65,Medium,SME,Armed forces logistics/support/administrative officer,Nyeri,Low,181794,School Fees,App,14555,Education,2,Elderly,130,4851.666666666667,946075,MatureLowIncome
319,33,Low,Mass,"Chemist, analytical",Naivasha,High,240235,Groceries,Branch,4360,Education,1,YoungAdult,33,2180.0,143880,YoungLowIncome
320,50,Medium,Affluent,"Designer, blown glass/stained glass",Thika,Low,51981,Electronics,Branch,9744,Gadget,2,Senior,100,3248.0,487200,MatureLowIncome
321,26,Medium,Affluent,Soil scientist,Kisumu,Medium,235676,School Fees,App,9812,Education,2,YoungAdult,52,3270.6666666666665,255112,MatureLowIncome
322,77,High,Affluent,Make,Eldoret,Low,102154,Groceries,Branch,7187,Medical,3,Elderly,231,1796.75,553399,MatureHighIncome
323,76,High,Mass,"Surveyor, hydrographic",Nyeri,Medium,220843,Electronics,App,4067,Education,3,Elderly,228,1016.75,309092,MatureHighIncome
324,23,High,Affluent,Ship broker,Thika,Medium,159541,Bills,USSD,11447,Life,3,Youth,69,2861.75,263281,YoungHighIncome
325,33,High,SME,Commercial art gallery manager,Nyeri,High,111753,Bills,USSD,7935,Life,3,YoungAdult,99,1983.75,261855,YoungHighIncome
326,46,Low,Affluent,Actor,Mombasa,Medium,137981,Groceries,USSD,10819,Education,1,MiddleAge,46,5409.5,497674,MatureLowIncome
327,20,High,Mass,Jewellery designer,Kisumu,Low,34949,Travel,Internet Banking,9059,Travel,3,Youth,60,2264.75,181180,YoungHighIncome
